track_id,name,album,artists,url,acousticness,danceability,energy,instrumentalness,speechiness,valence,duration,loudness,tempo,time_signature,key,mode
5tf1VVWniHgryyumXyJM7w,Sugar (feat. Francesco Yates),Sugar,"Robin Schulz, Francesco Yates",https://open.spotify.com/track/5tf1VVWniHgryyumXyJM7w,0.0185,0.636,0.815,0,0.0581,0.636,219.04308,-5.098,123.063,4,5,0
1nOrmN6H9MmEzSTU024eAX,Cool Kids,Cool Kids,"Toby Rose, TWOPILOTS",https://open.spotify.com/track/1nOrmN6H9MmEzSTU024eAX,0.114,0.769,0.841,0,0.0423,0.712,153.10712,-5.365,116.016,4,4,0
3AJwUDP919kvQ9QcozQPxg,Yellow,Parachutes,Coldplay,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg,0.00239,0.429,0.661,0.000121,0.0281,0.285,266.77332,-7.227,173.372,4,11,1
3StBhEiBdQICzrGiaajy2M,Off Season,Top,YoungBoy Never Broke Again,https://open.spotify.com/track/3StBhEiBdQICzrGiaajy2M,0.355,0.677,0.717,0,0.239,0.632,158.8245,-6.056,144.872,4,11,0
58H5750cX5LquhcJ7TCHiO,I Don't Know,AI YoungBoy 2,YoungBoy Never Broke Again,https://open.spotify.com/track/58H5750cX5LquhcJ7TCHiO,0.273,0.741,0.553,0,0.2,0.138,185.04926,-6.511,82.987,4,1,0
6xqZi5JTTk6XIMLvy7w5JJ,Lonely Child,AI YoungBoy 2,YoungBoy Never Broke Again,https://open.spotify.com/track/6xqZi5JTTk6XIMLvy7w5JJ,0.294,0.584,0.688,0,0.431,0.628,217.65906,-4.427,94.971,5,6,0
3F0mcxksBp33QrL6oyjvLN,Sakura Trees,Buena Vista,Saib,https://open.spotify.com/track/3F0mcxksBp33QrL6oyjvLN,0.204,0.643,0.56,0.197,0.0354,0.521,99.99673,-7.295,79.986,4,0,1
10hweQwWcUhBcpipYEvCYD,I Fell in Love with You One Night in September,Dreams for Two,Rook1e,https://open.spotify.com/track/10hweQwWcUhBcpipYEvCYD,0.943,0.532,0.137,0.824,0.0648,0.0732,96.00481,-19.672,89.346,3,3,1
2pg2TiYo9Rb8KeB5JjP7jS,Sativa,Trip,"Jhené Aiko, Swae Lee",https://open.spotify.com/track/2pg2TiYo9Rb8KeB5JjP7jS,0.316,0.741,0.61,0,0.0511,0.72,276.96,-7.34,125.99,4,6,0
1VGzxJnVQND7Cg5H5wGj14,YEAH RIGHT,BALLADS 1,Joji,https://open.spotify.com/track/1VGzxJnVQND7Cg5H5wGj14,0.619,0.672,0.588,0.241,0.133,0.204,174.35786,-9.573,169.033,4,1,1
1DWZUa5Mzf2BwzpHtgbHPY,Good News,Circles,Mac Miller,https://open.spotify.com/track/1DWZUa5Mzf2BwzpHtgbHPY,0.853,0.794,0.32,0.134,0.173,0.241,342.04,-12.92,174.088,4,1,0
26GJ5EQmQX0vRALciyJAj6,You Got The Love (feat. Eirik Næss),You Got The Love,"Rolipso, Yann Muller, Foínix, Eirik Næss",https://open.spotify.com/track/26GJ5EQmQX0vRALciyJAj6,0.0232,0.625,0.752,0,0.0422,0.59,136.36363,-6.714,110.077,4,6,1
0UDJ89q8XurKWYs26bnVxx,Would I Lie To You,Would I Lie To You,"Thierry Von Der Warth, YKATI",https://open.spotify.com/track/0UDJ89q8XurKWYs26bnVxx,0.0991,0.788,0.624,4.37e-06,0.043,0.339,157.15366,-6.017,107.978,4,11,0
2rMogniPbEZEDIBnZmg9MY,Smalltown Boy,Smalltown Boy,"Rolipso, Mecdoux, Chill Covers",https://open.spotify.com/track/2rMogniPbEZEDIBnZmg9MY,0.0138,0.587,0.643,0,0.0306,0.325,150.0,-6.822,116.048,4,10,0
07OmkC44SqQ146e0eiqPdI,Balcony Lovers,Balcony Lovers,"C3DRIC, SEM",https://open.spotify.com/track/07OmkC44SqQ146e0eiqPdI,0.227,0.86,0.732,0.000127,0.0351,0.608,149.51624,-6.974,124.015,4,7,0
2GiJYvgVaD2HtM8GqD9EgQ,Electric Love,Dopamine,BØRNS,https://open.spotify.com/track/2GiJYvgVaD2HtM8GqD9EgQ,0.00543,0.611,0.797,0.00137,0.0533,0.518,218.10667,-7.627,120.041,4,6,0
0NLL5lJAhtUa2hXmh7Eyqx,It's Alright,It's Alright,"blue my mind, Indy Seven, J.O.Y",https://open.spotify.com/track/0NLL5lJAhtUa2hXmh7Eyqx,0.21,0.63,0.691,0.0205,0.0585,0.161,151.30435,-9.449,114.997,4,4,1
7FJVrTfU5eWPQowHttM4Rp,Good Life (feat. Elderbrook),Good Life (feat. Elderbrook),"Good Life, Elderbrook",https://open.spotify.com/track/7FJVrTfU5eWPQowHttM4Rp,0.125,0.732,0.665,0.33,0.0559,0.376,167.02635,-8.561,111.973,4,0,1
393MDhe62s8hbH8ETrlxe5,Mr. Rager,Man On The Moon II: The Legend Of Mr. Rager,Kid Cudi,https://open.spotify.com/track/393MDhe62s8hbH8ETrlxe5,0.389,0.671,0.726,0.882,0.0272,0.581,294.22668,-8.689,102.002,4,7,1
5fnA9mkIfScSqHIpeDyvck,Prayer in C - Robin Schulz Radio Edit,Prayer in C,"Lilly Wood and The Prick, Robin Schulz",https://open.spotify.com/track/5fnA9mkIfScSqHIpeDyvck,0.024,0.763,0.875,5.41e-06,0.0262,0.8,189.41333,-5.797,123.013,4,9,0
51pshtuYkgUQnt5huMPbKL,The Spins,K.I.D.S.,Mac Miller,https://open.spotify.com/track/51pshtuYkgUQnt5huMPbKL,0.0135,0.794,0.766,0,0.0377,0.55,195.87334,-3.894,127.007,4,9,0
3rUGC1vUpkDG9CZFHMur1t,greedy,greedy,Tate McRae,https://open.spotify.com/track/3rUGC1vUpkDG9CZFHMur1t,0.256,0.75,0.733,0,0.0319,0.844,131.87206,-3.19,111.004,1,6,0
4Boj4bBiDv6Ur1zKEvLXBI,House Arrest Tingz,Top,YoungBoy Never Broke Again,https://open.spotify.com/track/4Boj4bBiDv6Ur1zKEvLXBI,0.141,0.725,0.583,0,0.345,0.257,168.28082,-8.562,159.989,4,7,1
6z1kLsntE7FuzKZHZWrXYN,instagram,instagram,DEAN,https://open.spotify.com/track/6z1kLsntE7FuzKZHZWrXYN,0.196,0.463,0.566,0,0.145,0.219,255.72871,-6.195,93.921,4,8,1
1dnXuEuApvuVqQCn0v9McL,"Sitting, Waiting, Wishing",In Between Dreams,Jack Johnson,https://open.spotify.com/track/1dnXuEuApvuVqQCn0v9McL,0.229,0.766,0.547,1.5e-05,0.0264,0.556,183.72,-7.25,105.01,4,0,1
1v5J1L8FbUQya4SUQFCstk,Begin (feat. Wales),All Becomes Okay,"Shallou, Wales",https://open.spotify.com/track/1v5J1L8FbUQya4SUQFCstk,0.815,0.601,0.499,0.712,0.0343,0.531,242.85968,-11.131,96.981,4,6,1
0qOCy2LqvdkMora7eZsJhQ,From the Subway Train,Angel Youth,Vansire,https://open.spotify.com/track/0qOCy2LqvdkMora7eZsJhQ,0.527,0.392,0.429,0.015,0.0462,0.105,57.37016,-10.279,72.104,4,5,0
1fOkmYW3ZFkkjIdOZSf596,Pink Matter,channel ORANGE,"Frank Ocean, André 3000",https://open.spotify.com/track/1fOkmYW3ZFkkjIdOZSf596,0.951,0.392,0.233,0.000322,0.0587,0.494,268.81332,-11.012,176.569,3,11,0
6T10XPeC9X5xEaD6tMcK6M,All I Need (feat. Beth Hirsch),Moon Safari,"Air, Beth Hirsch",https://open.spotify.com/track/6T10XPeC9X5xEaD6tMcK6M,0.878,0.327,0.425,0.000873,0.027,0.165,268.30667,-11.643,189.742,4,7,0
2vLWF4yFhTHQZVwrPTjH1s,Floating (feat. Khalid),The Color Of You,"Alina Baraz, Khalid",https://open.spotify.com/track/2vLWF4yFhTHQZVwrPTjH1s,0.81,0.66,0.447,2.15e-06,0.0482,0.578,174.48993,-9.026,84.95,4,1,0
3ZzhV6JIDKWvWR7wiKWD0C,La femme d'argent,Moon Safari,Air,https://open.spotify.com/track/3ZzhV6JIDKWvWR7wiKWD0C,0.434,0.517,0.737,0.684,0.0352,0.558,426.6144,-8.238,159.716,4,6,0
6EXi6ZqTITKGtVBKqbphjL,Porcelain,Play,Moby,https://open.spotify.com/track/6EXi6ZqTITKGtVBKqbphjL,0.00133,0.551,0.628,0.188,0.0294,0.336,241.16,-7.874,95.03,4,0,0
1OubIZ0ARYCUq5kceYUQiO,Congratulations (feat. Bilal),The Divine Feminine,"Mac Miller, Bilal",https://open.spotify.com/track/1OubIZ0ARYCUq5kceYUQiO,0.948,0.465,0.225,0.00155,0.0455,0.207,256.42667,-12.637,57.75,4,4,0
6hxdw7ZDj7dmhpEo1TB0Fh,Alaska,Alaska,Nina Young,https://open.spotify.com/track/6hxdw7ZDj7dmhpEo1TB0Fh,0.822,0.687,0.354,0.343,0.0589,0.21,108.54544,-17.794,110.013,4,8,1
0baNzeUcPQnQSagpe8T0mD,worldstar money (interlude),In Tongues (Deluxe),Joji,https://open.spotify.com/track/0baNzeUcPQnQSagpe8T0mD,0.964,0.577,0.387,0.705,0.274,0.459,126.31247,-8.607,146.565,1,7,1
03eJ2DclFWXYU8GWgANdmZ,bad vibes forever (feat. PnB Rock & Trippie Redd),Bad Vibes Forever,"XXXTENTACION, PnB Rock, Trippie Redd",https://open.spotify.com/track/03eJ2DclFWXYU8GWgANdmZ,0.334,0.8,0.526,0.00174,0.0716,0.746,150.47523,-5.153,129.874,4,8,1
2MF4HtZHBoUliOi9nOAbS0,Purity (feat. Frank Ocean),TESTING,"A$AP Rocky, Frank Ocean",https://open.spotify.com/track/2MF4HtZHBoUliOi9nOAbS0,0.832,0.593,0.37,0,0.397,0.312,262.36,-11.674,135.391,4,11,0
3HeZam86SuxGp1wZ3XMIjE,She Said (Big Jet Plane),She Said (Big Jet Plane),"Trinix, Queen D",https://open.spotify.com/track/3HeZam86SuxGp1wZ3XMIjE,0.108,0.808,0.538,0.0743,0.0608,0.416,173.74998,-10.211,108.026,4,0,0
4aJ4HeuydJYarlKlLq6xVp,Nobody Cares,Nobody Cares,"Lonely in the Rain, MR TOUT LE MONDE",https://open.spotify.com/track/4aJ4HeuydJYarlKlLq6xVp,0.608,0.593,0.435,0.0118,0.0513,0.0827,189.68748,-11.485,124.093,4,4,0
4AfGJPK64DlMAy86TtTVUa,I Do,I Do,PLÜM,https://open.spotify.com/track/4AfGJPK64DlMAy86TtTVUa,0.346,0.788,0.566,0.803,0.0486,0.343,145.0,-8.884,120.008,4,1,1
1nWydPjxaHwae1T4DMhOMf,Chemicals,Chemicals,Lonely in the Rain,https://open.spotify.com/track/1nWydPjxaHwae1T4DMhOMf,0.303,0.742,0.461,0.0173,0.292,0.118,156.00522,-12.369,120.034,4,0,1
3ponDZeMH4ONWpPCyfrJ5L,Tainted Love,Tainted Love,"Trinix, Queen D",https://open.spotify.com/track/3ponDZeMH4ONWpPCyfrJ5L,0.213,0.683,0.652,5.89e-05,0.0544,0.408,184.33333,-7.779,89.987,4,10,1
4oikNLzA8VDnsEXrsiHQA9,Shifting Sands,Shifting Sands,G:sson,https://open.spotify.com/track/4oikNLzA8VDnsEXrsiHQA9,0.802,0.896,0.0859,0.92,0.426,0.0863,147.42857,-16.803,140.209,4,3,0
54Q1fME5hhgFWipi1SkTtU,After Hours,After Hours,Gooee,https://open.spotify.com/track/54Q1fME5hhgFWipi1SkTtU,0.384,0.734,0.302,0.731,0.229,0.557,123.38599,-12.732,85.968,4,7,1
3XxZiDTQflprBVjBFxM8P9,Friday Dazed,Friday Dazed,Alek Faith,https://open.spotify.com/track/3XxZiDTQflprBVjBFxM8P9,0.813,0.73,0.158,0.939,0.138,0.444,132.85715,-13.153,70.022,4,6,1
1divZI9KtgP416oHCwBJE1,Ayways,Ayways,A & C,https://open.spotify.com/track/1divZI9KtgP416oHCwBJE1,0.905,0.466,0.235,0.868,0.0828,0.361,114.0,-13.283,56.521,4,7,1
0jaGw9MKg6t9z9wfzWAK0a,late night walking,here for the night,Rustique Beats,https://open.spotify.com/track/0jaGw9MKg6t9z9wfzWAK0a,0.76,0.64,0.0581,0.848,0.0572,0.476,119.91664,-14.81,134.343,4,10,1
0T0Qw9dfYjTf6umYfjC5zf,Natural Midst,Natural Midst,Illum Noyz,https://open.spotify.com/track/0T0Qw9dfYjTf6umYfjC5zf,0.761,0.671,0.332,0.904,0.0937,0.51,161.0,-9.037,89.995,4,2,0
5Ltgq6XMTilOXhNiSQZrVT,Wistful Silhouettes,Wistful Silhouettes,"Chill Def, alt.bin.beats",https://open.spotify.com/track/5Ltgq6XMTilOXhNiSQZrVT,0.93,0.652,0.115,0.914,0.0534,0.49,136.94118,-14.94,85.001,4,5,0
5wPmobhPmZI7p0jWIBb3eT,Through the Portal,Through the Portal,iasilma,https://open.spotify.com/track/5wPmobhPmZI7p0jWIBb3eT,0.693,0.639,0.265,0.835,0.0299,0.135,115.23333,-12.847,74.994,4,9,1
5LD9Kx8SmFL4yToNIbQ0ty,Machines,Machines,Cyber Bloom,https://open.spotify.com/track/5LD9Kx8SmFL4yToNIbQ0ty,0.812,0.767,0.316,0.834,0.0715,0.322,120.03175,-14.92,80.004,4,11,0
0jwpEqWMwo5fR1XQXic4lg,Surf Tiger,Surf Tiger,ohlos,https://open.spotify.com/track/0jwpEqWMwo5fR1XQXic4lg,0.901,0.396,0.283,0.92,0.0577,0.0695,182.24998,-14.746,79.878,4,11,0
6qCw0yjnCxxASxV87RMudj,blue bird,blue bird,"Slipp, Nick's chill factory",https://open.spotify.com/track/6qCw0yjnCxxASxV87RMudj,0.915,0.366,0.391,0.921,0.137,0.487,134.7039,-11.479,168.572,3,6,0
5h1BN75CEh8wdSwE1xrbSe,Slow Dancing,Layover,V,https://open.spotify.com/track/5h1BN75CEh8wdSwE1xrbSe,0.257,0.579,0.63,0.00462,0.058,0.552,187.02667,-7.758,155.96,4,8,1
1ug22meh3YgHra1l314WLA,Over You,Over You,"Madism, Philip Strand",https://open.spotify.com/track/1ug22meh3YgHra1l314WLA,0.133,0.665,0.738,0,0.0337,0.496,141.7742,-6.136,124.061,4,8,0
12jjuxN1gxlm29cqL5M6MW,I Got You,From Here To Now To You,Jack Johnson,https://open.spotify.com/track/12jjuxN1gxlm29cqL5M6MW,0.61,0.899,0.399,1.52e-05,0.038,0.544,179.34666,-6.553,98.067,4,11,1
1qzHqfvKrZWo6dVHM1dXrj,Turn Me On,Come Away With Me (Super Deluxe Edition),Norah Jones,https://open.spotify.com/track/1qzHqfvKrZWo6dVHM1dXrj,0.864,0.429,0.18,4.4e-06,0.0551,0.485,154.8,-10.694,170.645,3,10,1
3dvXRk7TZ929m21p49RR5P,Mariella,Texas Moon,"Khruangbin, Leon Bridges",https://open.spotify.com/track/3dvXRk7TZ929m21p49RR5P,0.526,0.593,0.576,0.718,0.032,0.559,310.55396,-10.331,109.935,4,2,1
2pvj1vAvqf0MRLGxJtXoIK,Smooth Operator,Smooth Operator,"Jorden Dux, Mecdoux, Chill Covers",https://open.spotify.com/track/2pvj1vAvqf0MRLGxJtXoIK,0.00838,0.603,0.726,0.00341,0.0281,0.644,190.0,-5.37,120.005,4,9,0
2HSmyk2qMN8WQjuGhaQgCk,Champagne Poetry,Certified Lover Boy,Drake,https://open.spotify.com/track/2HSmyk2qMN8WQjuGhaQgCk,0.758,0.423,0.667,0,0.326,0.496,336.5113,-7.012,86.743,4,6,0
2Fw5S2gaOSZzdN5dFoC2dj,A.D.H.D,Section.80,Kendrick Lamar,https://open.spotify.com/track/2Fw5S2gaOSZzdN5dFoC2dj,0.33,0.609,0.799,0,0.24,0.582,215.5093,-6.883,157.74,4,9,1
0IJA9KP6rT55jrP1YpTdhx,Out Of Love (feat. Internet Money),Virgo World,"Lil Tecca, Internet Money",https://open.spotify.com/track/0IJA9KP6rT55jrP1YpTdhx,0.0847,0.732,0.636,0,0.0497,0.358,153.62666,-6.162,138.061,4,7,0
40j4RoqmLiivqzRObbQ4BF,I Know,THE GOAT,Polo G,https://open.spotify.com/track/40j4RoqmLiivqzRObbQ4BF,0.0919,0.807,0.665,0,0.276,0.557,176.57469,-5.249,164.964,4,5,0
40QrLHWdsxyXLAdjJG4Rxs,Chosen 1,Die A Legend,Polo G,https://open.spotify.com/track/40QrLHWdsxyXLAdjJG4Rxs,0.138,0.77,0.576,0,0.339,0.364,127.2,-11.845,166.162,4,8,0
0mG6igzxbH55XRyq3ygEh8,2055,2055,Sleepy Hallow,https://open.spotify.com/track/0mG6igzxbH55XRyq3ygEh8,0.455,0.775,0.518,0,0.311,0.646,123.98698,-5.857,161.011,4,6,0
40tPP3K10yMZxwnT65REKj,Inner Light,Inner Light,"Elderbrook, Bob Moses",https://open.spotify.com/track/40tPP3K10yMZxwnT65REKj,0.00461,0.651,0.709,0.00744,0.037,0.126,257.98532,-7.842,121.02,4,4,1
4XeIiGpUBshIfs9yrBDVZC,The Last Goodbye,The Last Goodbye,"ODESZA, Bettye LaVette",https://open.spotify.com/track/4XeIiGpUBshIfs9yrBDVZC,0.00752,0.667,0.92,0.00232,0.0773,0.146,358.9831,-2.71,114.978,4,9,1
0WGelFYfITJmfOnNyhRUq7,Demons - Massane Remix,Demons,"Jerro, Sophia Bel, Massane",https://open.spotify.com/track/0WGelFYfITJmfOnNyhRUq7,0.483,0.663,0.499,0.0328,0.0328,0.141,243.1766,-9.88,121.959,4,2,0
2slr1WHisMcjKMEz0RJ8u2,Spring Embers,Spring Embers,Nora En Pure,https://open.spotify.com/track/2slr1WHisMcjKMEz0RJ8u2,0.0261,0.734,0.762,0.952,0.0391,0.251,212.459,-7.013,122.005,4,9,0
0GGfGINoVYiSFXPOjg3RHj,Found (feat. Brent Faiyaz),Found (feat. Brent Faiyaz),"Tems, Brent Faiyaz",https://open.spotify.com/track/0GGfGINoVYiSFXPOjg3RHj,0.625,0.821,0.412,1.64e-05,0.0341,0.333,209.45447,-7.795,109.977,4,7,1
2CzUlaKN1mvb0szagSR3ux,Fuck The World (Summer in London),Fuck The World,Brent Faiyaz,https://open.spotify.com/track/2CzUlaKN1mvb0szagSR3ux,0.873,0.679,0.281,0.00335,0.184,0.234,236.704,-15.506,74.996,4,3,0
1PDP7mLiAMwhfmgIwzhOm2,Yebba’s Heartbreak,Certified Lover Boy,"Drake, Yebba",https://open.spotify.com/track/1PDP7mLiAMwhfmgIwzhOm2,0.967,0.476,0.161,0.0381,0.0407,0.0908,133.7629,-11.665,119.614,4,8,0
4Dvkj6JhhA12EX05fT7y2e,As It Was,Harry's House,Harry Styles,https://open.spotify.com/track/4Dvkj6JhhA12EX05fT7y2e,0.342,0.52,0.731,0.00101,0.0557,0.662,167.30318,-5.338,173.93,4,6,0
02MWAaffLxlfxAUY7c5dvx,Heat Waves,Dreamland (+ Bonus Levels),Glass Animals,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx,0.44,0.761,0.525,6.7e-06,0.0944,0.531,238.80508,-6.9,80.87,4,11,1
5CM4UuQ9Gnd6K2YyKGPMoK,Bad Habit,Bad Habit,Steve Lacy,https://open.spotify.com/track/5CM4UuQ9Gnd6K2YyKGPMoK,0.626,0.686,0.507,7.51e-05,0.0357,0.69,232.11478,-7.097,168.955,4,1,1
5w40ZYhbBMAlHYNDaVJIUu,Chemical,Chemical,Post Malone,https://open.spotify.com/track/5w40ZYhbBMAlHYNDaVJIUu,0.00136,0.498,0.897,0,0.045,0.373,184.01334,-4.856,169.949,4,2,1
0RiRZpuVRbi7oqRdSMwhQY,Sunflower - Spider-Man: Into the Spider-Verse,Hollywood's Bleeding,"Post Malone, Swae Lee",https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,0.533,0.755,0.522,0,0.0575,0.925,157.56,-4.368,89.96,4,2,1
0y60itmpH0aPKsFiGxmtnh,Wait a Minute!,ARDIPITHECUS,WILLOW,https://open.spotify.com/track/0y60itmpH0aPKsFiGxmtnh,0.0371,0.764,0.705,1.94e-05,0.0278,0.672,196.52,-5.279,101.003,4,3,0
0815caqt2Lytro5EIzMufT,You And Me,Lifehouse,Lifehouse,https://open.spotify.com/track/0815caqt2Lytro5EIzMufT,0.114,0.459,0.427,0,0.0267,0.354,195.49333,-7.734,139.902,3,7,1
6fxVffaTuwjgEk5h9QyRjy,Photograph,x (Wembley Edition),Ed Sheeran,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy,0.607,0.614,0.379,0.000464,0.0476,0.201,258.98666,-10.48,107.989,4,4,1
4xqrdfXkTW4T0RauPLv3WA,Heather,Kid Krow,Conan Gray,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA,0.584,0.357,0.425,0,0.0333,0.27,198.04,-7.301,102.078,3,5,1
1Ukxccao1BlWrPhYkcXbwZ,From The Start,From The Start,Laufey,https://open.spotify.com/track/1Ukxccao1BlWrPhYkcXbwZ,0.877,0.664,0.405,0.000765,0.08,0.743,169.57333,-7.413,81.89,3,1,1
26hOm7dTtBi0TdpDGl141t,Die For You,SMITHEREENS,Joji,https://open.spotify.com/track/26hOm7dTtBi0TdpDGl141t,0.383,0.472,0.518,0.127,0.051,0.154,211.66667,-7.379,147.805,4,8,1
2Xr1dTzJee307rmrkt8c0g,love nwantiti (ah ah ah),CKay The First,CKay,https://open.spotify.com/track/2Xr1dTzJee307rmrkt8c0g,0.365,0.727,0.739,0.00137,0.0411,0.533,145.8,-3.805,93.005,4,8,1
5WtfUKzXircvW8l5aaVZWT,What A Time (feat. Niall Horan),Inner Monologue Part 1,"Julia Michaels, Niall Horan",https://open.spotify.com/track/5WtfUKzXircvW8l5aaVZWT,0.662,0.516,0.467,0,0.0302,0.386,173.30667,-6.184,132.861,4,0,1
5rZlwNFl01HqLWBQGryKSm,Mood Swings (feat. Lil Tjay),Shoot For The Stars Aim For The Moon,"Pop Smoke, Lil Tjay",https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm,0.487,0.48,0.602,0,0.368,0.269,213.33333,-6.335,179.798,4,10,0
3H3r2nKWa3Yk5gt8xgmsEt,This City,This City,Sam Fischer,https://open.spotify.com/track/3H3r2nKWa3Yk5gt8xgmsEt,0.733,0.605,0.377,0,0.0443,0.519,194.85329,-6.213,73.877,4,11,1
7ce20yLkzuXXLUhzIDoZih,Before You Go,Before You Go,Lewis Capaldi,https://open.spotify.com/track/7ce20yLkzuXXLUhzIDoZih,0.604,0.459,0.575,0,0.0573,0.183,215.10667,-4.858,111.881,4,3,1
3eze1OsZ1rqeXkKStNfTmi,Juke Jam (feat. Justin Bieber & Towkio),Coloring Book,"Chance the Rapper, Justin Bieber, Towkio",https://open.spotify.com/track/3eze1OsZ1rqeXkKStNfTmi,0.716,0.505,0.397,0,0.324,0.558,219.68336,-9.349,95.063,1,5,1
2FTeQQ5Rg9tBpgpTF5mnhE,Still Think About You,Artist,A Boogie Wit da Hoodie,https://open.spotify.com/track/2FTeQQ5Rg9tBpgpTF5mnhE,0.219,0.946,0.646,0,0.21,0.961,246.98776,-6.604,127.978,4,5,1
26OhjtaTamFocE08t83ml6,"Psycho, Pt. 2","Psycho, Pt. 2",Russ,https://open.spotify.com/track/26OhjtaTamFocE08t83ml6,0.775,0.766,0.548,5.57e-06,0.235,0.424,161.9853,-4.29,82.944,4,10,1
56NDFbD0tCUawnqeU2wcvv,Girls Love Beyoncé (feat. James Fauntleroy),Care Package,"Drake, James Fauntleroy",https://open.spotify.com/track/56NDFbD0tCUawnqeU2wcvv,0.782,0.619,0.489,0,0.46,0.328,225.0117,-11.25,126.046,4,11,0
3nAq2hCr1oWsIU54tS98pL,Waves,The Life Of Pablo,Kanye West,https://open.spotify.com/track/3nAq2hCr1oWsIU54tS98pL,0.0528,0.557,0.586,7.33e-06,0.0382,0.0681,181.57333,-4.57,96.091,4,10,1
41MCdlvXOl62B7Kv86Bb1v,Empty,Death Race For Love,Juice WRLD,https://open.spotify.com/track/41MCdlvXOl62B7Kv86Bb1v,0.0758,0.745,0.561,0,0.0807,0.449,248.4312,-4.869,77.557,4,0,1
3BeaiIXko9QV8689eWB6yd,Stockholmsvy,Stockholmsvy,"Hannes, waterbaby",https://open.spotify.com/track/3BeaiIXko9QV8689eWB6yd,0.462,0.741,0.389,0.532,0.0615,0.742,161.39664,-10.971,90.01,4,1,1
1GTC0DN9LGOdP0NdvoHyX7,ゆめうつつ,ランプ幻想,Lamp,https://open.spotify.com/track/1GTC0DN9LGOdP0NdvoHyX7,0.985,0.346,0.126,0.463,0.0347,0.0761,315.64,-16.89,92.959,4,2,1
2Kz5VfjMtgbvEOfUc0RU2F,Almost a Lover,Almost a Lover,"NLSN, scanta rose",https://open.spotify.com/track/2Kz5VfjMtgbvEOfUc0RU2F,0.783,0.453,0.422,6.26e-06,0.0374,0.448,121.47057,-13.732,102.123,4,5,0
2pnune4Q29q6bapTi4fqbi,Live a Lie,Live a Lie,"Thunder, ODBLU",https://open.spotify.com/track/2pnune4Q29q6bapTi4fqbi,0.364,0.755,0.466,0.00189,0.0595,0.224,135.0,-9.136,119.942,4,10,1
10VBBaul4zVD0reteuIHM2,From Time,Nothing Was The Same (Deluxe),"Drake, Jhené Aiko",https://open.spotify.com/track/10VBBaul4zVD0reteuIHM2,0.626,0.738,0.491,0,0.413,0.448,322.16,-9.726,94.378,4,1,0
0y1QJc3SJVPKJ1OvFmFqe6,Way down We Go,A/B,KALEO,https://open.spotify.com/track/0y1QJc3SJVPKJ1OvFmFqe6,0.579,0.489,0.505,0.000333,0.117,0.337,213.70667,-8.022,163.255,4,10,0
2CSRrnOEELmhpq8iaAi9cd,Blind,SOS,SZA,https://open.spotify.com/track/2CSRrnOEELmhpq8iaAi9cd,0.911,0.461,0.279,0,0.0373,0.599,150.72,-11.776,114.225,4,9,0
086myS9r57YsLbJpU0TgK9,Why'd You Only Call Me When You're High?,AM,Arctic Monkeys,https://open.spotify.com/track/086myS9r57YsLbJpU0TgK9,0.0483,0.691,0.631,1.13e-05,0.0368,0.8,161.1239,-6.478,92.004,4,2,1
2hwOoMtWPtTSSn6WHV7Vp5,Blue World,Circles,Mac Miller,https://open.spotify.com/track/2hwOoMtWPtTSSn6WHV7Vp5,0.389,0.742,0.553,0,0.419,0.508,209.44,-8.98,84.931,4,8,1
2YOGCTiPJWMhZRdeadFj8G,this is what autumn feels like,this is what autumn feels like,JVKE,https://open.spotify.com/track/2YOGCTiPJWMhZRdeadFj8G,0.912,0.238,0.441,0.433,0.0364,0.164,219.90907,-7.42,79.445,4,3,1
3gdPwk2wyOXNRnTA1KXnEr,Wish You The Best,Broken By Desire To Be Heavenly Sent,Lewis Capaldi,https://open.spotify.com/track/3gdPwk2wyOXNRnTA1KXnEr,0.555,0.676,0.461,0,0.0304,0.466,210.88,-3.658,107.86,4,3,1
14Rcq31SafFBHNEwXrtR2B,"Hold On, We're Going Home",Nothing Was The Same (Deluxe),"Drake, Majid Jordan",https://open.spotify.com/track/14Rcq31SafFBHNEwXrtR2B,0.00415,0.776,0.413,2.68e-05,0.0952,0.287,227.88,-7.438,100.003,4,6,0
1HNs07uZxZniPNmniw2GTa,Apparently,2014 Forest Hills Drive,J. Cole,https://open.spotify.com/track/1HNs07uZxZniPNmniw2GTa,0.564,0.8,0.543,0,0.0911,0.534,293.04,-9.236,133.98,4,5,1
5WoaF1B5XIEnWfmb5NZikf,Sky Walker (feat. Travis Scott),War & Leisure,"Miguel, Travis Scott",https://open.spotify.com/track/5WoaF1B5XIEnWfmb5NZikf,0.173,0.674,0.506,0,0.0434,0.183,259.33334,-10.532,145.965,4,6,1
1xYpVRspgaLxdJLOTQkTjg,STOP TRYING TO BE GOD,ASTROWORLD,Travis Scott,https://open.spotify.com/track/1xYpVRspgaLxdJLOTQkTjg,0.221,0.588,0.567,0,0.0628,0.113,338.43805,-3.738,150.009,4,4,0
